date	tweet
4/6/2020 18:01	"In her latest documentary, 
@StaceyDooley investigates South Korea’s new sex crime, 'molka', where people are secre… https://t.co/SZUWyEYH5g"
4/6/2020 16:57	"RT @BBCBreaking: Honor Blackman, James Bond’s Pussy Galore and star of The Avengers, has died aged 94

https://t.co/yKhIsz0MFE https://t.co…"
4/6/2020 16:01	"A few weeks back, the lovely Elisabeth Moss joined @rylan for a chat about The Handmaid's Tale!
https://t.co/dmhXEkgW0E"
4/6/2020 13:01	"""If I'm honest, I've fallen in love with her."" 💘

Nigel and Lauren keeping
@GregJames up to date on their 'isolatio… https://t.co/urbkkSU3Pj"
4/6/2020 12:01	"Terry Waite was held hostage, often in solitary confinement, for almost 5 years.

He reflects on what that time tau… https://t.co/prgSIWn7Yd"
4/6/2020 9:10	#HealthCheckUkLive continues every weekday | 10am | @bbcone &amp; @bbciplayer. https://t.co/f7VedVvOZc
4/6/2020 9:08	.@MrMotivator has been getting the UK MOVING every morning!  💪 https://t.co/3ViNTfePdj
4/6/2020 8:01	"❌ Lemon Juice cures the virus
❌ Mosquitos spread the virus
❌ Taking a blood test will get you a coronavirus test

H… https://t.co/bZO1UDVS14"
4/5/2020 19:10	"RT @BBCBreaking: Queen Elizabeth II says the UK ""will succeed"" in its fight against coronavirus but may have ""more still to endure"", in a r…"
4/5/2020 17:37	"RT @bbcbitesize: ⚡️ Have your kids got the BBC #OwnIt app? ⚡️

We're on our phones more than ever right now and it's a great tool with a sp…"
4/5/2020 17:37	"RT @BBC_Teach: The #BBCYoungComposer competition is open to young people aged 12-18. 🎤🎷🎻

If you know talented musicians looking for ways t…"
4/5/2020 17:01	"One year ago this week, Grammy-winning rapper and beloved community activist Nipsey Hussle was killed outside his L… https://t.co/lSYoh6VgnP"
4/5/2020 15:01	"""Can I go out on a limb and say he's a 'Bad Guy'?"" 😂

@AnnaKendrick47 and @jtimberlake were BRILLIANT on… https://t.co/5TplJKD2Uc"
4/5/2020 14:17	"The Queen will address the UK and the Commonwealth in a special broadcast at 2000 BST

She’s expected to acknowledg… https://t.co/rgpUBW6fnF"
4/5/2020 13:01	"Nice work Alfie - the 13-year-old who's set up a pantry to help vulnerable people in Torbay. 👏

https://t.co/TjW0B1TQ4F"
4/5/2020 13:01	"Nice work Alfie - the 13-year-old who's set up a pantry to help vulnerable people in Torbay. 👏

https://t.co/TjW0B1TQ4F"
4/5/2020 12:01	"Warning, this video contains maths that could hurt your brain! 🤓
https://t.co/B1fPLFrYnH"
4/5/2020 11:01	"How do I know if I've got coronavirus?

A continuous, dry cough, and fever are the key symptoms to look out for

So… https://t.co/uQpbOQf4Cr"
4/5/2020 9:01	"🚜This is an impressive tribute to #NHS staff!

Matthew Alford from Devon created it with help from farmer John Govi… https://t.co/n7T71n0fTD"
4/4/2020 18:01	"It's almost time for a brand new #QI XL - with @sanditoksvig, Alan Davies, James Acaster, @BridgetChristie and… https://t.co/SSvlzMvU1N"
4/4/2020 17:01	"This spider is somehow both terrifying and beautiful... 😱😍

#Australia: Earth's Magical Kingdom | 7pm | @bbctwo &amp;… https://t.co/1WzDOwGXr6"
4/4/2020 16:29	"RT @BBCMOTD: It gets better every time you watch it back!

You can watch it here: https://t.co/ZfiJdmK87g

#bbcfootball #MOTDRewind https:/…"
4/4/2020 16:29	RT @BBCSport: Usain Bolt can run 200m in the same time it takes to wash your hands! 👀 https://t.co/bx8GW06KAr
4/4/2020 16:28	RT @BBCWomansHour: Is now the perfect time to experiment? We’re talking DIY hair care - the Do’s and definitely DON’T’s. Have you already h…
4/4/2020 16:27	"RT @BBCOne: .@spicegirls in Little Britain? It’s the combo we never realised we wanted. 😍😂 @RealMattLucas @OfficialMelB

All Round to Mrs.…"
4/4/2020 16:01	"“I’m never lonely when I’m with you.” 

#NormalPeople is coming to 
@BBCThree.

Watch all episodes on @BBCiPlayer f… https://t.co/ugx1hR0Y9A"
4/4/2020 15:45	"United we stand.
2m Apart.
 
@PaddyMcGuinness on being neighbourly while social distancing 😂. https://t.co/AUuehtMjsC"
4/4/2020 15:39	"RT @BBCScotland: ""Staun yer ground - remember you decide whether they dance or no.""

A brand NEW series of #LimmysHomemadeShow is coming fr…"
4/4/2020 13:11	Brand new #TheMashReport is streaming now on @BBCiPlayer! https://t.co/56PTMV3vNC
4/4/2020 13:01	"Snuggled up in bed &gt; A loud nightclub. Sorry not sorry. 😂 #TheMashReport
https://t.co/pYqn0Rh15C"
4/4/2020 12:39	"United we stand.
2m Apart.
 
@wmarybeard on why ancient Romans would not do well in a time of social distancing. https://t.co/WzBuXYMDLu"
4/4/2020 9:01	"Inside London's new Nightingale temporary hospital for coronavirus patients.
https://t.co/wrrmB55bPc"
4/3/2020 19:01	"It's almost time for a brand new series of the satirical and surreal news show #TheMashReport, hosted by… https://t.co/O3rfajUcJo"
4/3/2020 18:01	"Tonight is a brand new series of #HaveIGotNewsForYou - hosted by @stephbreakfast, and the first ever episode record… https://t.co/eniEGfzdYA"
4/3/2020 16:01	"Another of @bbctwo's Comedy Shorts now on @bbciplayer: #BrainInGear by @gbemi_ikumelo, following a 20-something nav… https://t.co/88Vjj5AnRF"
4/3/2020 16:01	"Another of @bbctwo's Comedy Shorts now on @bbciplayer: #BrainInGear by @gbemi_ikumelo, following a 20-something nav… https://t.co/88Vjj5AnRF"
4/3/2020 13:23	"RT @HackerTDog: WANT THAT #FridayFeeling? WATCH MY ACE NEW FILM! I ANSWERED ALL YOUR ASSUMPTIONS ABOUT ME! WATCH THE FULL FILM HERE:
https:…"
4/3/2020 12:31	"#TheMashReport is back! A brand new series starts TONIGHT, 10pm, on @BBCTwo and @BBCiPlayer! https://t.co/56PTMV3vNC"
4/3/2020 12:01	"Love is pain. 🎸😂 #TheMashReport
https://t.co/W7XWi1bqNK"
4/3/2020 8:01	"15p is a lot though, tbf. 😂

#MisterWinner is streaming now on @BBCiPlayer.
https://t.co/QGh3UPS9wr"
4/3/2020 7:19	RT @bbcpress: BBC to deliver biggest push on education in its history - 14 weeks of educational programmes and lessons to every household i…
4/3/2020 6:32	RT @BBCOne: If you haven’t watched Noughts + Crosses yet you probably should tbh. #NoughtsAndCrosses continues now on @BBCOne. 🙌 https://t.…
4/3/2020 6:32	RT @bbcarts: Tune in as 46 fantastic @BRB dancers hold a #HomeFromHome 90 minute ballet class by video link. Share your Friday morning with…
4/3/2020 6:31	"RT @BBCBreakfast: 💕Last night's #ClapForOurCarers was for all of our key workers who are helping us get through the #coronavirus ⤵️
@JayneM…"
4/2/2020 19:11	"RT @bbcbitesize: 🚨 Daily lessons coming soon 🚨

More details here 👉 https://t.co/GlcAIqsq26

#BBCBitesize #HomeSchooling #HomeSchoolingUK h…"
4/2/2020 19:11	"RT @bbcpress: 🍽 #DailyKitchenLive is coming to @BBCOne daytime to help with your lockdown cooking quandaries, hosted by @matt_tebbutt and @…"
4/2/2020 19:11	"RT @helloclangers: Sending Clangery love and gratitude from the little blue planet... 👏💖

#clapforourcarers https://t.co/WJUs3wOrBY"
4/2/2020 18:58	"RT @BBCRadio4: Comedian and former doctor @amateuradam wrote this message of support for NHS carers for @BBCWorldAtOne 🏥👏

#coronavirus #Co…"
4/2/2020 18:58	"RT @GetCreativeUK: 🩰 Tomorrow (Fri) at 11am, join a live dance class online with Birmingham Royal Ballet @BRB. Join “Home from Home” on htt…"
4/2/2020 18:01	"In 2011, @louistheroux met Joe Exotic for his own documentary. 🐯

Louis Theroux: America's Most Dangerous Pets is s… https://t.co/BevXXRZbJY"
4/2/2020 17:49	"RT @BBCSport: Ah good times! 🇬🇧🥇🎉 

We cannot wait to relive the London 2012 opening ceremony on @BBCOne 

Details: https://t.co/YMJduIC5TZ…"
4/2/2020 17:48	"RT @1Xtra: #ClapForOurCarers 👏👏  

Thank you for all your incredible work ❤️ https://t.co/zRjmSQo6t9"
4/2/2020 17:12	"RT @BBCTheOneShow: If your street is planning to surprise an NHS worker with a special thank you tonight, we'd love to see how it goes!…"
4/2/2020 17:01	"🚨 #Spooks fans! 🚨

ALL TEN series, including @Misskeeleyhawes as Zoe Reynolds, are streaming now on @bbciplayer.  🤩… https://t.co/jD1fn0ywF6"
4/2/2020 15:58	RT @BBCnireland: Two Minute Masterpiece offers emerging filmmakers in Northern Ireland the chance to have their voices heard.  These are th…
4/2/2020 15:58	RT @BBCnireland: Two Minute Masterpiece offers emerging filmmakers in Northern Ireland the chance to have their voices heard.  These are th…
4/2/2020 14:21	"RT @BBCSounds: 7 things that you might think are true about autistic people… 

This #WorldAutismAwarenessDay, listen to Series 2 of 1800 Se…"
4/2/2020 13:01	"All of @bbctwo's Comedy Shorts are now on @bbciplayer, including the brilliant sketch duo @lazysusan. 🙌

 👉… https://t.co/lwrEbcsAuz"
4/2/2020 12:01	"These goats have been making the most of Llandudno's deserted streets!  🐐🏴󠁧󠁢󠁷󠁬󠁳󠁿
https://t.co/Qm8JapI7ZM"
4/2/2020 11:01	"Today is #WorldAutismAwarenessDay.

Series 2 of '1800 Seconds on Autism', with @robyn_steward and @JamieKnight, is… https://t.co/otCB4bzUwm"
4/2/2020 10:49	"RT @BBCSport: 📢 @bbcsport announcement 📢

We're opening the archives across the BBC to relive some of sport's greatest moments.

Including.…"
4/2/2020 10:17	"RT @BBCSounds: What a wonderful way to start the day.

📻 Thank you 💜
@AmplifyDot - @1Xtra
@gregjames - @BBCR1
@laurenlaverne - @BBC6Music
@…"
4/2/2020 10:03	"RT @bbcpress: Get ready for some of the greatest sporting moments to unite the nation all over again, inc. #London2012, #Euro96, classic #W…"
4/2/2020 9:36	RT @bbcpress: #ThisCountry bows out with over 52 million @BBCiPlayer requests: https://t.co/r5tXL0Coiq https://t.co/sfB39jgbH8
4/2/2020 8:28	RT @BBCSounds: Remember to film your singalong and share your video with the hashtag #UKSingalong 😊
4/2/2020 8:28	"RT @CBeebiesHQ: What a way to end it @bbcasiannetwork! Absolutely brilliant track!
 #UKSingalong 

@HarpreetUK 

|@cbbc https://t.co/rgGwbv…"
4/2/2020 8:16	RT @BBC6Music: Let’s see you all singing along to The Purple One. 🎤 @laurenlaverne #UKSingalong https://t.co/npCRjHQtEr
4/2/2020 8:13	"RT @BBCRadio2: Brilliant choice @bbcr1! 🧡

They're kicking off our #UKSingalong with the gorgeous @florencemachine version of You've Got Th…"
4/2/2020 8:07	"RT @CBeebiesHQ: Hope you’re all warmed up for the #UKSingalong- it’s happening now! 🎤

@gregjames 

@BBCRadio2 

@BBC6Music 

@BBCR1"
4/2/2020 8:06	"RT @BBCSounds: And we're off! #UKSingalong 

@BBCR1 and @gregjames have kicked us off with @florencemachine's You've Got The Love 🎤🙌

Liste…"
4/2/2020 8:01	"Natural, vegan AND tasty? 🌱

Evie Waxman takes her guilt-free treat business Raw Bake Station to the Dragons. 🍰… https://t.co/RbNllfiGGS"
4/2/2020 7:45	"Are you ready? 🙋‍♀️

Join in from 9am on @BBCSounds🎵🙌

https://t.co/Vas5wybYMi"
4/2/2020 7:01	"What's it like filming #OurGirl? 

@michkeegan shares five fun filming facts.
https://t.co/4OKomHCbDE"
4/2/2020 6:53	"RT @CBeebiesHQ: Just for you.

@HeyDuggee 's Stay at Home Badge.

Stay safe Squirrels.

#UKlockdown https://t.co/PtlSY3nOxN"
4/2/2020 6:53	"RT @BBCSounds: Do you want to join in with Great British Singalong?

⏰ Listen to @BBCR1, @1Xtra, @BBCRadio2, @BBC6Music or @bbcasiannetwork…"
4/2/2020 6:53	"RT @BBCSounds: Do you want to join in with Great British Singalong?

⏰ Listen to @BBCR1, @1Xtra, @BBCRadio2, @BBC6Music or @bbcasiannetwork…"
4/2/2020 6:01	"🚨THIS MORNING FROM 9AM! 🚨

Join @bbcr1, @1Xtra, @BBCRadio2, @BBC6Music and @bbcasiannetwork for One Huge Singalong… https://t.co/xqPFF5CmNt"
4/1/2020 20:01	It's pretty hard for anyone to keep a straight face in @bbcthree's #MurderInSuccessville... @JamieLaing_UK almost m… https://t.co/Fe0qx3DinG
4/1/2020 19:45	@bcingalive I feel this so much 😭❤️ #CallTheMidwifeUnite
4/1/2020 19:42	@Ecat_Tylon What an icon #CallTheMidwifeUnite
4/1/2020 19:41	RT @CallTheMidwife1: Sister Monica Joan’s excellent dietary logic is my current lockdown mood!  🧁🍥🍰🥮🎂#CallTheMidwifeUnite #RTWatch #CallThe…
4/1/2020 19:38	"RT @CallTheMidwife1: ‘Don’t you “mam” me, I’m your mother!’ The brilliant @maxinevans
😄😄😄 #CallTheMidwifeUnite #RTWatch #CallTheMidwife @BB…"
4/1/2020 19:34	@katebevan Right in the feels 😭#CallTheMidwifeUnite
4/1/2020 19:22	@amandarprescott You're not alone 😢 #CallTheMidwifeUnite
4/1/2020 19:19	RT @CallTheMidwife1: Oh Shelagh…  🙁x @LauraMain1 #CallTheMidwifeUnite #RTWatch #CallTheMidwife @BBC @BBCOne @RadioTimes @BBCiPlayer https:/…
4/1/2020 19:15	@NonnatusHouse1 👏👏👏#CallTheMidwifeUnite
4/1/2020 19:12	@CeriBomb Words to live by 🙌 #CallTheMidwifeUnite
4/1/2020 19:10	@StephenMcGann I am submerged under a pile of snacks right now #CallTheMidwifeUnite
4/1/2020 19:05	@back2thelctus Yep. That's just science #CallTheMidwifeUnite
4/1/2020 19:03	RT @CallTheMidwife1: It’s Keep-Fit Trixie!  ❤️❤️❤️ 🤸‍♀️  @helen_george #CallTheMidwifeUnite #RTWatch #CallTheMidwife @BBC @BBCOne @RadioTim…
4/1/2020 19:03	@CallTheMidwife1 Here we goooooo 🙌 #CallTheMidwife
4/1/2020 18:43	"RT @bbcthree: In her latest documentary, @StaceyDooley goes to South Korea’s to investigate 'molka', a new sex crime where people are secre…"
4/1/2020 18:39	"RT @BBCRadio2: We're teaming up with our friends at @bbcr1, @1xtra, @bbc6music, and @bbcasiannetwork for a massive singalong tomorrow at 9a…"
4/1/2020 18:38	"RT @BBCNews: Prince Charles on the ""strange, frustrating and often distressing experience"" following his diagnosis with coronavirus

https:…"
4/1/2020 18:38	"RT @CBeebiesHQ: You asked and we listened!

Hey Duggee's Stay at Home Badge. 

Stay safe squirrels.

@HEYDUGGEE #WednesdayWisdom https://t.…"
4/1/2020 18:38	"RT @CBeebiesHQ: You asked and we listened!

Hey Duggee's Stay at Home Badge. 

Stay safe squirrels.

@HEYDUGGEE #WednesdayWisdom https://t.…"
4/1/2020 18:37	RT @bbcpress: 🚀 We have lift off! @astro_timpeake will be presenting a new series of films looking at science and technology for @BBCOne's…
4/1/2020 17:01	"All of @bbctwo's Comedy Shorts are now on @bbciplayer, including #Mandy by @missdianemorgan, about a woman who will… https://t.co/t1AoACmLLf"
4/1/2020 15:22	RT @BBCBreaking: Wimbledon tennis tournament cancelled for the first time since World War Two because of coronavirus pandemic https://t.co/…
4/1/2020 14:28	"RT @BBCNews: “Will I get sick?”

“Will grandma or granddad die?”

Coronavirus is dominating the news and children, as always, are asking di…"
4/1/2020 13:59	RT @RadioTimes: Missing @CallTheMidwife1? Join us for the first weekly https://t.co/BlQTUqnF98 watchalong and live aftershow tonight at 8pm…
4/1/2020 12:04	"#TheMashReport is back! A brand new series starts Friday, 10pm, on @BBCTwo and @BBCiPlayer! https://t.co/56PTMV3vNC"
4/1/2020 12:01	"Honestly, how DARE you? 😡😂 #TheMashReport
https://t.co/24U6v1O7Zy"
4/1/2020 11:01	"Did you know there are 18 series of #SilentWitness available to watch right now on @bbciplayer?  🙌

Including the e… https://t.co/8z1ARCSwEi"
4/1/2020 9:57	RT @CallTheMidwife1: How to join #CallTheMidwife and https://t.co/J5nzPKMKoD’s online watch party and aftershow @RadioTimes #CallTheMidwife…
4/1/2020 8:01	"In need of some #WednesdayWisdom?

Athlete @MissAshaPhilip shares her insights on resilience.  💪
https://t.co/NykQpu0gAD"
3/31/2020 19:01	"The brilliant Comedy Short 'Sorry' from @lollyadefope is on @BBCTwo at 10:30pm.  🙌

Or watch right now on… https://t.co/AGnXVLUSNz"
3/31/2020 16:04	"#TheMashReport is back! A brand new series starts Friday, 10pm, on @BBCTwo and @BBCiPlayer! https://t.co/56PTMV3vNC"
3/31/2020 16:01	"A trend we never asked for... 🧔🤣

#TheMashReport
https://t.co/8T4844rbF2"
3/31/2020 13:01	"When you can't have friends around... host a dinner party for the kids! ❤️

Top marks to @BBCSouthNews reporter… https://t.co/RW51a4qnoX"
3/31/2020 11:41	"""Can I have a beer please?"" 🍻

In part 2 of @jordannorth1 learning Korean from @BTS_twt's online lessons, he tries… https://t.co/l7tBGPLA1s"
3/31/2020 8:01	"Don't undo Kerry's wires.

Another EXCLUSIVE DELETED SCENE from @bbcthree's #ThisCountry.
https://t.co/r8QkQnnSh3"
3/30/2020 20:01	"No womb, no opinion! 🤷‍♀️ #TheMashReport
https://t.co/ek3gihAloG"
3/30/2020 16:01	"Maybe the only thing funnier than This Country: the #ThisCountry blooper reel.

Via @bbcthree.
https://t.co/5klXU6FA2C"
3/30/2020 12:01	"If we have to leave the house, we should be staying at least two metres away from other people. But what does two m… https://t.co/YDaisC6sNy"
3/30/2020 12:01	"If we have to leave the house, we should be staying at least two metres away from other people. But what does two m… https://t.co/YDaisC6sNy"
3/30/2020 10:21	"RT @BBCBreakfast: ""Remember you've got a lot to be thankful for."" 💕
Inspiring words from 94 year old Harry Billinge. The D-Day veteran is s…"
3/30/2020 8:01	"Remember the time Sir @IanMcKellen gave @rickygervais an acting masterclass?  👏

#Extras is streaming now on… https://t.co/2UMRcpohDw"
3/30/2020 7:44	"RT @BBCSounds: Join us on @BBCR1, @1Xtra, @BBCRadio2, @BBC6Music and @bbcasiannetwork for the biggest singalong the radio has ever seen!

L…"
3/30/2020 7:44	"RT @bbcpress: Thursday at breakfast: @gregjames (@BBCR1), @radioleary (@BBCRadio2), @laurenlaverne (@BBC6Music), @AmplifyDot (@1Xtra) and H…"
3/30/2020 7:01	"Hands up if you want to do this!! 🙋‍♀️🙋‍♂️🙋‍♀️🙋‍♂️🙋‍♀️🙋‍♂️

#RaceAcrosstheWorld
https://t.co/ZdNRbk4B5O"
3/29/2020 19:01	"#RainMan is a classic film starring Tom Cruise and Dustin Hoffman!  🤩

10:30pm | @BBCOne &amp; @BBCiPlayer.

👉… https://t.co/UufLeYfAlv"
3/29/2020 17:37	"RT @BBCR1: Weekend challenge: learn the dance routine from @DuaLipa's 'Break My Heart' music video at home 💔🕺

What's your favourite track…"
3/29/2020 17:37	"RT @BBCRadio3: A 20th Century giant has died.
https://t.co/WWyKryL7YO"
3/29/2020 17:36	"RT @BBCRadio2: Who knew carbohydrates gave SUCH excellent advice? 🥔

#StayAtHome @realmattlucas https://t.co/tnxy6EpGDr"
3/29/2020 15:27	"Seriously, please think of others and shop responsibly. https://t.co/1pYloRBXwN"
3/29/2020 14:19	"Seriously, wash your hands.
Please help stop the spread. https://t.co/51wXsYVdST"
3/29/2020 14:01	"In #BluePlanetRevisited, @SteveBackshall reveals why the Bahamas has one of the largest shark populations on earth.… https://t.co/Qfi7f3xjH6"
3/29/2020 13:01	"My murder podcast obsession is NOT why I'm single, OK??

#TheMashReport
https://t.co/MI6Q2NQfMI"
3/29/2020 12:01	"Gotta catch ‘em all! Are you the ultimate #Pokémon fan? Take the challenge… 

#Mastermind is on @BBCiPlayer.

https://t.co/fm1N18Sea0"
3/29/2020 11:10	Stay home. Stay active. https://t.co/GpoSDRJOup
3/29/2020 10:43	"RT @BBC_Teach: 🎶 This Sunday, get the whole family involved in your very own music jam! 🎶

World-renowned musicians @DameEvelyn and @omarly…"
3/29/2020 10:01	"If your mum doesn't make you make everyone a cup of tea, is she even your mum?  ☕️

#ThisCountry | @BBCThree.
https://t.co/C6hupph2OS"
3/29/2020 9:01	"Stay home, save lives.

The UK government's latest advice on coronavirus is asking everyone to stay home, to ""help… https://t.co/taeiXCM6u5"
3/28/2020 19:01	"A real treat on @BBCOne tonight, 10.20pm - a double bill of @rickygervais and @StephenMerchant's classic sitcom… https://t.co/tDkpSnTS44"
3/28/2020 19:01	"A real treat on @BBCOne tonight, 10.20pm - a double bill of @rickygervais and @StephenMerchant's classic sitcom… https://t.co/tDkpSnTS44"
3/28/2020 16:23	"A brand NEW series of #TheMashReport starts this Friday, 10pm, on @BBCTwo and @BBCiPlayer. https://t.co/56PTMV3vNC"
3/28/2020 16:01	"This is such a fun game... 😭

#TheMashReport 
https://t.co/35XSOgmoki"
3/28/2020 15:46	RT @CallTheMidwife1: NEWS! : Call the Midwife to host a weekly online watch party and live aftershow cast interviews for global fans confin…
3/28/2020 14:01	".@BTS_TWT have started a series to help their fans learn Korean while they're in self-isolation. 💜

@GregJames task… https://t.co/9YPkxqwRvs"
3/28/2020 13:01	"How we became obsessed with UFOs. 👽
https://t.co/YnBKDYAGYe"
3/28/2020 12:01	"The story of Dr William Price - the inspiration for Dr Dolittle!  🦒🐕🐢
https://t.co/f9cjlZQCt0"
3/28/2020 11:01	"This week, @bbcdoctors celebrated it's 20th anniversary! 🎉

Here are some VERY famous faces you might not know have… https://t.co/0E1r4JjJ8g"
3/28/2020 10:01	"Seriously, stay at home.
Please stop the spread. https://t.co/1Zg7bPSLiy"
3/27/2020 20:01	Brand new Peter Kay's Comedy Shuffle is back tonight - celebrating the comedy of the one and only @peterkay_co_uk!… https://t.co/mjApkbGjn7
3/27/2020 19:01	"A classic episode of #WouldILieToYou tonight - @RobBrydon hosts @RealDMitchell, @LeeMack, @AstonMerrygold,… https://t.co/d8vvByHcYy"
3/27/2020 18:01	"Journalist Adrian Chiles, former politician @Edwina_Currie, Olympian @ChampFatima, comedian @domjoly, actor… https://t.co/D9adeAACsY"
3/27/2020 17:28	RT @BBCOne: OMG #KillingEve https://t.co/6nGDbuswsT
3/27/2020 17:01	"Set a routine, to get through staying in. 😂 https://t.co/oSpbIoWRL5"
3/27/2020 14:31	"RT @BBCRadio2: 📼 Video rentals 💁‍♀️ Chokers ✨ Glittery jelly heels 😲 Mr Blobby

Some things from the 90s have stood the test of time.
Some…"
3/27/2020 13:01	"Seriously, stay at home.
Please stop the spread. https://t.co/iQZGQX8kCh"
3/27/2020 9:01	"We love this clip of 90s @cbbc stars @antanddec talking all about Byker Grove... wonder where they ended up?  🤔
https://t.co/7DYbszT9dm"
3/26/2020 20:31	"RT @BBCTheOneShow: Tonight we're joining the nation in saying a great big thank you to all our wonderful NHS workers. 👏👏👏👏👏👏👏
#clapfortheNH…"
3/26/2020 19:59	"RT @BBCTheOneShow: We all have a reason to say thank you to the NHS.
What's yours?
 Leave a comment below and let us know. 
#ClapForNHS htt…"
3/26/2020 19:58	"RT @BBCMOTD: Have a listen to @GaryLineker...

We couldn't agree more, from everyone here at #MOTD, thank you. 👏 #clapforNHS #bbcfootball h…"
3/26/2020 19:58	"RT @BBCMOTD: Have a listen to @GaryLineker...

We couldn't agree more, from everyone here at #MOTD, thank you. 👏 #clapforNHS #bbcfootball h…"
3/26/2020 19:55	"RT @BBCRadio2: We are so grateful for all their brilliant work. 🧡

#ClapForOurCarers https://t.co/iP0ojWlQ4f"
3/26/2020 18:01	"Stay home, save lives.

The UK government's latest advice on coronavirus is asking everyone to stay home, to ""help… https://t.co/4q7qaMHryT"
3/26/2020 17:36	"RT @bbcpress: BBC local radio is teaming up with manufacturers, retailers and a loneliness charity to offer free DAB radios to the most vul…"
3/26/2020 15:20	Remember Professor Robert Kelly - aka #BBCDad? His family went viral after his children crashed a live TV interview… https://t.co/L5eelIXTRU
3/26/2020 15:04	"Seriously, stay at home.
Please help stop the spread. ❤️ https://t.co/3ICXW4zWLc"
3/26/2020 13:31	"Brand new #TheMashReport is coming to @BBCTwo and @BBCiPlayer | Next Friday, 10pm! 🗞🙌 https://t.co/56PTMV3vNC"
3/26/2020 13:01	"""It's NEVER too early for gin o'clock!""  💁‍♀️ *dies inside* 😂 #TheMashReport
https://t.co/8dReFyQwoD"
3/26/2020 12:01	"Just some of the incredible images from the Nature TTL Photographer of the Year 2020 winners.  😍

Full gallery here… https://t.co/ha0fsZTBoM"
3/26/2020 9:01	"Some things from the 90s have stood the test of time.
Some things definitely haven't! 😅

Hear more throwbacks with… https://t.co/OzVl2F8wc5"
3/26/2020 8:01	"We all have rubbish days at work, but for most of us it doesn't almost end up in a prison escape! 😳

Listener Stewa… https://t.co/5NNnagV16O"
3/25/2020 21:01	"A brand new comedy series from @spendals starts tonight!  🙌

#MisterWinner | 10pm | @BBCTwo &amp; @BBCiPlayer.

👉… https://t.co/RoVjThDdOq"
3/25/2020 20:01	"#GrowingUpGifted is back to take a unique look at social mobility, through the eyes of six bright teenagers. 💡

9pm… https://t.co/w4hSmSdoEs"
3/25/2020 13:31	"A brand NEW series of #TheMashReport starts next Friday, 10pm, on @BBCTwo and @BBCiPlayer. https://t.co/56PTMV3vNC"
3/25/2020 13:01	"“Oh wow, that’s soooo romantic.” *Looks to camera*

#TheMashReport
https://t.co/8pQKQkSypk"
3/25/2020 10:46	"RT @BBCBreaking: Prince of Wales, 71, tests positive for coronavirus and has mild symptoms ""but otherwise remains in good health"" https://t…"
3/25/2020 9:56	"RT @bbcpress: New sketch comedy on its way to @BBCThree inc. full series of #EllieAndNatasia and #LazySusan, and a third series of #Famalam…"
3/25/2020 9:01	"To celebrate 20 years of #Doctors, tomorrow is a special anniversary episode - where the staff at The Mill stare li… https://t.co/8Ks6hX7Ssj"
3/25/2020 8:01	"A sweet moment from last week on @BBCR1 - 13 year-old Maisy got to sing to @RitaOra live on air! ❤️
https://t.co/m45aTmHbhl"
3/24/2020 20:01	"Brand new #OurGirl is here! 

9pm | @bbcone &amp; @BBCiPlayer.

👉 https://t.co/UqRepLVNj3 https://t.co/6Jb1CsUbz4"
3/24/2020 20:01	"Brand new #OurGirl is here! 

9pm | @bbcone &amp; @BBCiPlayer.

👉 https://t.co/UqRepLVNj3 https://t.co/6Jb1CsUbz4"
3/24/2020 17:01	"❌ Holding your breath
❌ Drinking cow urine
❌ Making hand sanitiser at home

Here’s some coronavirus myths that you… https://t.co/BD9bZO2Yly"
3/24/2020 16:42	RT @BBCLondonNews: An intensive care doctor dealing with the coronavirus outbreak in London has pleaded to have her stolen bike returned.…
3/24/2020 16:37	"Wise words from @NiallOfficial AND a quick tour of his house... you're spoiling us @scott_mills @BBCR1!  ❤️

#Niall… https://t.co/VXX0QvIvcV"
3/24/2020 15:31	RT @bbcpress: BBC announces a range of programmes that will bring the nation together and provide great British entertainment during these…
3/24/2020 15:04	"RT @bbcthree: Right, every episode of #ThisCountry is now on iPlayer, so here's a big, joyful thread of some of the best moments. https://t…"
3/24/2020 14:01	"A dancing zookeeper at Melbourne zoo, caught on camera as they live-streamed their enclosures, has won fans around… https://t.co/RQMMQdVTEW"
3/24/2020 13:28	"A brand NEW series of #TheMashReport starts next Friday, 10pm, on @BBCTwo and @BBCiPlayer. https://t.co/56PTMV3vNC"
3/24/2020 13:01	"Mary Poppins got nothing on me. 😂👜 #TheMashReport
https://t.co/oSu28Z4h1i"
3/24/2020 12:41	"RT @bbcpress: Music, radio and podcast fans can now enjoy over 80,000 hours of audio content on their connected TV with the launch of the @…"
3/24/2020 8:01	"The brilliant couple from Cornwall dancing and playing the piano to get through home isolating.  ❤️ 
https://t.co/VvzKqTWg3I"
3/23/2020 22:25	"RT @BBCRadio4: The PM has announced a UK-wide lockdown for at least 3 weeks.

You can't leave your house except:
- Shopping for essential i…"
3/23/2020 21:01	"It's almost time for a classic episode of #InsideNo9... Bernie Clifton's Dressing Room. ❤️

10pm  | @BBCTwo &amp;… https://t.co/uYfc9pQo9s"
3/23/2020 20:39	"RT @BBCBreaking: People in UK will now only be allowed to leave home for limited purposes including shopping for necessities, PM says https…"
3/23/2020 20:35	#Hospital is streaming now on @BBCiPlayer. https://t.co/3bZEeWkPDS
